No,CollarID,UTC_Date,UTC_Time,LMT_Date,LMT_Time,Origin,SCTS_Date,SCTS_Time,ECEF_X [m],ECEF_Y [m],ECEF_Z [m],Latitude [°],Longitude [°],Height [m],DOP,FixType,3D_Error [m],Sats,Sat,C/N,Sat,C/N,Sat,C/N,Sat,C/N,Sat,C/N,Sat,C/N,Sat,C/N,Sat,C/N,Sat,C/N,Sat,C/N,Sat,C/N,Sat,C/N,Mort. Status,Activity,Main [V],Beacon [V],Temp [°C],Easting,Northing,AnimalID,GroupID
1213,46254,5/28/2023,6:00:45,5/28/2023,6:00:45 AM,Collar,5/31/2023,7:51:13 AM,-2676443,-4421800,3724926,35.961778,-121.1858317,283.1,1.2,val. GPS-3D,,7,1,35,21,32,4,29,2,29,32,29,9,29,28,29,0,0,0,0,0,0,0,0,0,0,,,3.36,3.64,20,10663594.1,3981230.329,N/A,N/A
1212,46254,5/28/2023,3:00:29,5/28/2023,3:00:29 AM,Collar,5/31/2023,7:51:13 AM,-2676496,-4421838,3724941,35.9615702,-121.1861161,340.43,1,val. GPS-3D,,10,2,29,21,29,28,29,8,29,27,29,23,29,31,29,1,29,10,29,32,29,0,0,0,0,,,3.38,3.64,22,10663568.87,3981206.792,N/A,N/A
1211,46254,5/28/2023,0:00:38,5/28/2023,12:00:38 AM,Collar,5/31/2023,7:51:13 AM,-2676470,-4421789,3724956,35.9619727,-121.1861508,304.41,1.2,val. GPS-3D,,9,32,29,16,35,10,29,15,29,27,32,26,29,24,29,18,29,23,29,0,0,0,0,0,0,,,3.38,3.64,26,10663564.91,3981251.385,N/A,N/A
1210,46254,5/27/2023,21:00:19,5/27/2023,9:00:19 PM,Collar,5/31/2023,7:51:13 AM,-2676444,-4421592,3724925,35.9627097,-121.1870351,138.9,1.4,val. GPS-3D,,8,15,32,12,32,20,29,25,29,5,29,29,29,23,29,13,29,0,0,0,0,0,0,0,0,,,3.38,3.64,22,10663483.65,3981331.665,N/A,N/A
1209,46254,5/27/2023,18:00:36,5/27/2023,6:00:36 PM,Collar,5/31/2023,7:51:13 AM,-2676448,-4421785,3724964,35.9621094,-121.1859652,297.12,1.4,val. GPS-3D,,6,12,29,25,29,29,29,6,29,5,29,24,29,0,0,0,0,0,0,0,0,0,0,0,0,,,3.36,3.64,17,10663581.38,3981266.867,N/A,N/A
1208,46254,5/27/2023,15:00:38,5/27/2023,3:00:38 PM,Collar,5/31/2023,7:51:13 AM,-2676450,-4421772,3724917,35.96182,-121.1860588,261.36,1.4,val. GPS-3D,,6,6,29,13,35,30,29,15,35,24,29,14,29,0,0,0,0,0,0,0,0,0,0,0,0,,,3.36,3.64,14,10663573.53,3981234.6,N/A,N/A
1207,46254,5/27/2023,12:00:38,5/27/2023,12:00:38 PM,Collar,5/31/2023,7:51:13 AM,-2676464,-4421787,3724946,35.9619252,-121.1861054,294.64,1.2,val. GPS-3D,,8,5,38,7,29,9,32,14,29,20,32,8,29,30,29,21,29,0,0,0,0,0,0,0,0,,,3.36,3.64,14,10663569.11,3981246.198,N/A,N/A
1206,46254,5/27/2023,9:01:19,5/27/2023,9:01:19 AM,Collar,5/31/2023,7:51:13 AM,-2676529,-4421854,3724892,35.9610499,-121.1863372,336.57,1.8,val. GPS-3D,,6,6,29,8,29,7,29,3,29,30,29,27,29,0,0,0,0,0,0,0,0,0,0,0,0,,,3.36,3.64,16,10663550.01,3981148.704,N/A,N/A
1205,46254,5/27/2023,6:00:21,5/27/2023,6:00:21 AM,Collar,5/31/2023,7:51:13 AM,-2676414,-4421730,3724898,35.9619702,-121.1859584,206.03,1.4,val. GPS-3D,,6,21,35,3,29,2,29,4,29,28,29,31,29,0,0,0,0,0,0,0,0,0,0,0,0,,,3.36,3.64,19,10663582.27,3981251.432,N/A,N/A
1204,46254,5/27/2023,3:00:35,5/27/2023,3:00:35 AM,Collar,5/31/2023,7:51:13 AM,-2676458,-4421784,3724946,35.9619553,-121.1860657,290.05,1,val. GPS-3D,,9,8,29,21,29,28,29,27,29,23,29,2,29,10,29,1,29,31,29,0,0,0,0,0,0,,,3.38,3.64,21,10663572.62,3981249.595,N/A,N/A
1203,46254,5/27/2023,0:00:39,5/27/2023,12:00:39 AM,Collar,5/31/2023,7:51:13 AM,-2676455,-4421778,3724944,35.961976,-121.1860717,283.46,1.2,val. GPS-3D,,8,23,29,10,29,27,32,16,35,26,29,29,29,18,29,24,29,0,0,0,0,0,0,0,0,,,3.38,3.66,25,10663572.04,3981251.892,N/A,N/A
1202,46254,5/26/2023,21:00:25,5/26/2023,9:00:25 PM,Collar,5/31/2023,7:51:13 AM,-2676475,-4421784,3724931,35.9617992,-121.186227,288.37,1,val. GPS-3D,,11,18,38,15,35,29,29,5,29,20,29,12,29,28,29,13,29,23,29,31,29,25,29,0,0,,,3.38,3.64,20,10663558.41,3981232.019,N/A,N/A
1201,46254,5/26/2023,18:00:32,5/26/2023,6:00:32 PM,Collar,5/31/2023,7:51:13 AM,-2676446,-4421780,3724942,35.9619771,-121.1859749,279.9,1.2,val. GPS-3D,,7,6,29,24,32,12,29,29,32,25,32,20,29,5,29,0,0,0,0,0,0,0,0,0,0,,,3.38,3.64,16,10663580.77,3981252.168,N/A,N/A
1200,46254,5/26/2023,15:00:40,5/26/2023,3:00:40 PM,Collar,5/31/2023,7:51:13 AM,-2676488,-4421832,3724957,35.961736,-121.1860747,342.32,1.6,val. GPS-3D,,5,6,29,13,32,15,29,17,29,24,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,3.36,3.64,12,10663572.27,3981225.254,N/A,N/A
1199,46254,5/26/2023,12:00:36,5/26/2023,12:00:36 PM,Collar,5/31/2023,7:51:13 AM,-2676436,-4421760,3724922,35.9619491,-121.1859949,250.12,1.2,val. GPS-3D,,8,20,29,17,29,5,35,8,29,21,29,30,29,7,29,13,29,0,0,0,0,0,0,0,0,,,3.36,3.64,12,10663579.03,3981249.036,N/A,N/A
1198,46254,5/26/2023,9:00:53,5/26/2023,9:00:53 AM,Collar,5/31/2023,7:51:13 AM,-2676453,-4421753,3724973,35.9623063,-121.1861963,282.34,1.6,val. GPS-3D,,7,27,29,7,35,8,29,16,29,30,29,6,29,4,29,0,0,0,0,0,0,0,0,0,0,,,3.36,3.64,14,10663560.13,3981288.314,N/A,N/A
1197,46254,5/26/2023,6:00:38,5/26/2023,6:00:38 AM,Collar,5/31/2023,7:51:13 AM,-2676454,-4421786,3724941,35.9619207,-121.1860163,286.82,1.2,val. GPS-3D,,8,21,35,4,32,16,29,1,29,31,29,28,29,26,29,2,29,0,0,0,0,0,0,0,0,,,3.36,3.64,16,10663577.15,3981245.844,N/A,N/A
1196,46254,5/26/2023,3:00:36,5/26/2023,3:00:36 AM,Collar,5/31/2023,7:51:13 AM,-2676446,-4421778,3724941,35.9619788,-121.1859864,277.93,2.6,val. GPS-3D,,7,23,29,2,29,28,29,21,29,18,29,27,29,8,29,0,0,0,0,0,0,0,0,0,0,,,3.38,3.64,18,10663579.73,3981252.344,N/A,N/A
1195,46254,5/26/2023,0:00:21,5/26/2023,12:00:21 AM,Collar,5/31/2023,7:51:13 AM,-2676457,-4421806,3724916,35.9616396,-121.18593,287.25,1.2,val. GPS-3D,,8,16,35,26,29,27,32,23,29,18,29,15,29,29,29,13,29,0,0,0,0,0,0,0,0,,,3.4,3.64,22,10663585.52,3981214.803,N/A,N/A
1194,46254,5/25/2023,21:00:42,5/25/2023,9:00:42 PM,Collar,5/31/2023,7:51:13 AM,-2676465,-4421777,3724914,35.9617343,-121.1861723,269.34,1.2,val. GPS-3D,,8,18,35,12,29,15,32,23,29,28,29,31,29,29,29,13,29,0,0,0,0,0,0,0,0,,,3.38,3.64,19,10663563.47,3981224.911,N/A,N/A
1193,46254,5/25/2023,18:00:21,5/25/2023,6:00:21 PM,Collar,5/31/2023,7:51:13 AM,-2676474,-4421839,3724970,35.9618375,-121.1859018,348.93,1.4,val. GPS-3D,,6,19,29,12,29,5,29,29,29,6,29,24,29,0,0,0,0,0,0,0,0,0,0,0,0,,,3.36,3.64,15,10663587.66,3981236.803,N/A,N/A
1192,46254,5/25/2023,15:00:39,5/25/2023,3:00:39 PM,Collar,5/31/2023,7:51:13 AM,-2676449,-4421775,3724935,35.9619404,-121.1860321,273.59,1.2,val. GPS-3D,,7,15,35,6,29,13,32,24,29,17,29,19,29,14,29,0,0,0,0,0,0,0,0,0,0,,,3.36,3.64,13,10663575.69,3981248.007,N/A,N/A
1191,46254,5/25/2023,12:00:28,5/25/2023,12:00:28 PM,Collar,5/31/2023,7:51:13 AM,-2676429,-4421664,3724915,35.9623519,-121.1864795,176.6,1.4,val. GPS-3D,,6,7,29,14,29,9,29,20,29,8,29,17,29,0,0,0,0,0,0,0,0,0,0,0,0,,,3.36,3.64,13,10663534.49,3981292.902,N/A,N/A
1190,46254,5/25/2023,9:00:21,5/25/2023,9:00:21 AM,Collar,5/31/2023,7:51:13 AM,-2676474,-4421813,3724986,35.9620719,-121.186051,340.33,1.2,val. GPS-3D,,7,8,29,7,32,16,29,6,29,3,29,27,29,9,29,0,0,0,0,0,0,0,0,0,0,,,3.38,3.64,14,10663573.71,3981262.558,N/A,N/A
1189,46254,5/25/2023,6:00:38,5/25/2023,6:00:38 AM,Collar,5/31/2023,7:51:13 AM,-2676451,-4421781,3724945,35.9619807,-121.1860166,284.45,1.2,val. GPS-3D,,9,2,29,4,29,16,29,3,29,28,29,21,29,26,29,1,29,31,29,0,0,0,0,0,0,,,3.38,3.64,16,10663577.01,3981252.503,N/A,N/A
1188,46254,5/25/2023,3:00:35,5/25/2023,3:00:35 AM,Collar,5/31/2023,7:51:13 AM,-2676414,-4421733,3724909,35.9620368,-121.1859412,214.57,1,val. GPS-3D,,9,8,29,21,32,10,29,27,29,24,29,28,29,18,29,2,29,23,29,0,0,0,0,0,0,,,3.38,3.64,17,10663583.69,3981258.855,N/A,N/A
1187,46254,5/25/2023,0:00:36,5/25/2023,12:00:36 AM,Collar,5/31/2023,7:51:13 AM,-2676468,-4421801,3724969,35.9620187,-121.186063,319.52,1,val. GPS-3D,,10,16,38,27,32,18,29,10,29,29,29,32,29,26,29,13,29,15,29,23,29,0,0,0,0,,,3.38,3.66,22,10663572.74,3981256.633,N/A,N/A
1186,46254,5/24/2023,21:00:36,5/24/2023,9:00:36 PM,Collar,5/31/2023,7:51:13 AM,-2676428,-4421953,3725026,35.9618559,-121.1848112,441.48,1.8,val. GPS-3D,,6,25,29,15,29,29,29,5,29,20,29,12,29,0,0,0,0,0,0,0,0,0,0,0,0,,,3.38,3.64,18,10663685.97,3981240.675,N/A,N/A
1185,46254,5/24/2023,18:00:44,5/24/2023,6:00:44 PM,Collar,5/31/2023,7:51:13 AM,-2676429,-4421730,3724971,35.9624616,-121.1861007,255.18,1.2,val. GPS-3D,,7,12,29,20,29,29,29,17,29,6,29,19,29,5,29,0,0,0,0,0,0,0,0,0,0,,,3.38,3.64,16,10663568.43,3981305.703,N/A,N/A
1184,46254,5/24/2023,15:00:29,5/24/2023,3:00:29 PM,Collar,5/31/2023,7:51:13 AM,-2676448,-4421788,3724917,35.961753,-121.1859479,271.6,1.6,val. GPS-3D,,6,15,35,13,35,19,29,6,29,17,29,14,29,0,0,0,0,0,0,0,0,0,0,0,0,,,3.38,3.64,14,10663583.66,3981227.358,N/A,N/A
1183,46254,5/24/2023,12:00:37,5/24/2023,12:00:37 PM,Collar,5/31/2023,7:51:13 AM,-2676463,-4421779,3724943,35.9619423,-121.1861419,286.92,1.2,val. GPS-3D,,7,8,29,5,29,14,29,17,29,20,29,4,29,7,29,0,0,0,0,0,0,0,0,0,0,,,3.36,3.64,14,10663565.79,3981248.031,N/A,N/A
1182,46254,5/24/2023,9:00:37,5/24/2023,9:00:37 AM,Collar,5/31/2023,7:51:13 AM,-2676475,-4421803,3724957,35.9619029,-121.1861179,316.79,1.4,val. GPS-3D,,6,16,29,7,29,27,29,4,29,3,29,9,29,0,0,0,0,0,0,0,0,0,0,0,0,,,3.36,3.64,14,10663568.03,3981243.698,N/A,N/A
1181,46254,5/24/2023,6:00:18,5/24/2023,6:00:18 AM,Collar,5/31/2023,7:51:13 AM,-2676474,-4421879,3724959,35.9615761,-121.1856722,370.17,1.2,val. GPS-3D,,8,1,29,2,29,4,29,31,29,28,29,32,29,21,29,3,29,0,0,0,0,0,0,0,0,,,3.38,3.64,15,10663608.9,3981208.198,N/A,N/A
1180,46254,5/24/2023,3:00:30,5/24/2023,3:00:30 AM,Collar,5/31/2023,7:51:13 AM,-2676479,-4421859,3724954,35.9616165,-121.1858344,355.48,1.2,val. GPS-3D,,9,8,35,2,29,21,29,27,35,32,29,18,32,31,29,10,29,1,29,0,0,0,0,0,0,,,3.38,3.64,17,10663594.19,3981212.405,N/A,N/A
1179,46254,5/24/2023,0:00:15,5/24/2023,12:00:15 AM,Collar,5/31/2023,7:51:13 AM,-2676450,-4421777,3724950,35.962038,-121.1860301,284.2,1.6,val. GPS-3D,,9,10,35,15,29,16,29,26,32,18,29,27,29,29,29,13,29,32,29,0,0,0,0,0,0,,,3.4,3.66,23,10663575.67,3981258.84,N/A,N/A
1178,46254,5/23/2023,21:01:38,5/23/2023,9:01:38 PM,Collar,5/31/2023,7:51:13 AM,-2676461,-4421823,3724960,35.9618726,-121.1858703,326.53,1,val. GPS-3D,,10,15,35,25,29,20,29,12,29,26,29,18,29,29,29,31,29,28,29,5,29,0,0,0,0,,,3.36,3.64,19,10663590.42,3981240.752,N/A,N/A
1177,46254,5/23/2023,18:00:21,5/23/2023,6:00:21 PM,Collar,5/31/2023,7:51:13 AM,-2676463,-4421760,3724969,35.962218,-121.1862509,289.03,1.4,val. GPS-3D,,6,20,29,6,29,11,29,29,29,19,29,24,29,0,0,0,0,0,0,0,0,0,0,0,0,,,3.38,3.64,17,10663555.38,3981278.429,N/A,N/A
1176,46254,5/23/2023,15:00:38,5/23/2023,3:00:38 PM,Collar,5/31/2023,7:51:13 AM,-2676456,-4421780,3724937,35.9619132,-121.1860697,281.16,1.2,val. GPS-3D,,7,19,29,13,32,15,32,1,29,14,29,6,32,24,29,0,0,0,0,0,0,0,0,0,0,,,3.36,3.64,14,10663572.35,3981244.923,N/A,N/A
1175,46254,5/23/2023,12:00:30,5/23/2023,12:00:30 PM,Collar,5/31/2023,7:51:13 AM,-2676456,-4421812,3724962,35.9619507,-121.1858861,318,1,val. GPS-3D,,8,13,29,4,29,20,29,27,29,5,29,9,29,7,29,8,29,0,0,0,0,0,0,0,0,,,3.36,3.64,14,10663588.84,3981249.389,N/A,N/A
1174,46254,5/23/2023,9:00:39,5/23/2023,9:00:39 AM,Collar,5/31/2023,7:51:13 AM,-2676455,-4421775,3724938,35.9619459,-121.186089,277.86,1,val. GPS-3D,,9,9,29,7,29,8,32,3,29,4,29,16,29,26,29,6,29,27,29,0,0,0,0,0,0,,,3.36,3.64,15,10663570.55,3981248.515,N/A,N/A
1173,46254,5/23/2023,6:00:30,5/23/2023,6:00:30 AM,Collar,5/31/2023,7:51:13 AM,-2676433,-4421840,3724901,35.961442,-121.1855072,291.92,1.2,val. GPS-3D,,7,31,29,4,35,2,29,21,29,28,29,32,29,3,29,0,0,0,0,0,0,0,0,0,0,,,3.38,3.64,17,10663624.05,3981193.594,N/A,N/A
1172,46254,5/23/2023,3:00:36,5/23/2023,3:00:36 AM,Collar,5/31/2023,7:51:13 AM,-2676434,-4421772,3724947,35.9620826,-121.185907,272.27,1,val. GPS-3D,,9,8,38,18,29,27,35,21,29,32,29,10,29,28,29,24,29,2,29,0,0,0,0,0,0,,,3.38,3.64,20,10663586.68,3981263.994,N/A,N/A
1171,46254,5/23/2023,0:00:38,5/23/2023,12:00:38 AM,Collar,5/31/2023,7:51:13 AM,-2676462,-4421770,3724962,35.9621244,-121.186184,291.43,1,val. GPS-3D,,9,10,35,16,29,26,32,18,29,15,29,29,29,27,29,32,29,13,29,0,0,0,0,0,0,,,3.38,3.66,27,10663561.61,3981268.159,N/A,N/A
1170,46254,5/22/2023,21:00:25,5/22/2023,9:00:25 PM,Collar,5/31/2023,7:51:13 AM,-2676427,-4421778,3724899,35.9617245,-121.1858062,245.3,1.2,val. GPS-3D,,8,12,29,18,29,25,29,11,29,28,29,29,29,31,29,5,29,0,0,0,0,0,0,0,0,,,3.38,3.64,22,10663596.51,3981224.437,N/A,N/A
1169,46254,5/22/2023,18:00:38,5/22/2023,6:00:38 PM,Collar,5/31/2023,7:51:13 AM,-2676432,-4421757,3724917,35.9619372,-121.1859742,243.43,1.4,val. GPS-3D,,7,25,29,29,29,24,29,19,29,6,29,11,29,12,29,0,0,0,0,0,0,0,0,0,0,,,3.38,3.64,19,10663580.92,3981247.747,N/A,N/A
1168,46254,5/22/2023,15:02:32,5/22/2023,3:02:32 PM,Collar,5/31/2023,7:51:13 AM,-2676453,-4421773,3724937,35.9619531,-121.1860815,275.05,1.4,val. GPS-3D,,5,13,29,15,32,1,29,19,29,6,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,3.34,3.64,16,10663571.21,3981249.331,N/A,N/A
